date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2017-06-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6338
2017-06-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7806
2017-06-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,92.5,0.6172
2017-06-15,Uva,Moneragala,Monaragala,6.87469,81.23173,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6338
2017-06-15,Uva,Moneragala,Monaragala,6.87469,81.23173,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7806
2017-06-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,95.48,0.637
2017-06-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,82.89,0.553
2017-06-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,89.24,0.5954
2017-06-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.87,0.713
2017-06-15,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6338
2017-06-15,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7806
2017-06-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,96.1,0.6412
2017-06-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.0,0.5805
2017-06-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.33,0.6894
2017-06-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6338
2017-06-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7806
2017-06-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,92.17,0.615
2017-06-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6338
2017-06-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7806
2017-07-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,98.0,0.638
2017-07-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,miscellaneous food,Sugar,KG,actual,Retail,LKR,107.08,0.6971
2017-07-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,91.08,0.5929
2017-07-15,Central,Matale,Matale,7.465357,80.624242,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.17,0.6911
2017-07-15,Central,Matale,Matale,7.465357,80.624242,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Central,Matale,Matale,7.465357,80.624242,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,89.17,0.5805
2017-07-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94.17,0.613
2017-07-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.5,0.6933
2017-07-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80.0,0.5208
2017-07-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.0,0.5729
2017-07-15,Eastern,Ampara,Ampara,7.283333,81.666667,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Eastern,Ampara,Ampara,7.283333,81.666667,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80.0,0.5208
2017-07-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,92.5,0.6022
2017-07-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,miscellaneous food,Sugar,KG,actual,Retail,LKR,109.83,0.715
2017-07-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,93.75,0.6103
2017-07-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,96.67,0.6293
2017-07-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,Sugar,KG,actual,Retail,LKR,108.17,0.7041
2017-07-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,93.45,0.6084
2017-07-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,94.0,0.6119
2017-07-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95.0,0.6184
2017-07-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,Sugar,KG,actual,Retail,LKR,110.0,0.7161
2017-07-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,94.2,0.6132
2017-07-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.0,0.5663
2017-07-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.67,0.6748
2017-07-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,90.0,0.5859
2017-07-15,North Western,Puttalam,Puttalm,8.038129,79.838146,miscellaneous food,Sugar,KG,actual,Retail,LKR,104.5,0.6803
2017-07-15,North Western,Puttalam,Puttalm,8.038129,79.838146,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,North Western,Puttalam,Puttalm,8.038129,79.838146,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.0,0.4687
2017-07-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,83.33,0.5425
2017-07-15,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.17,0.6651
2017-07-15,Northern,Jaffna,Jaffna,9.6567,80.0137,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Northern,Jaffna,Jaffna,9.6567,80.0137,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,89.33,0.5815
2017-07-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.0,0.5533
2017-07-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.25,0.6917
2017-07-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,85.67,0.5577
2017-07-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.33,0.562
2017-07-15,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.33,0.6922
2017-07-15,Northern,Mannar,Mannar,8.983333,79.9,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,85.0,0.5533
2017-07-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.0,0.5533
2017-07-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,miscellaneous food,Sugar,KG,actual,Retail,LKR,107.5,0.6998
2017-07-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,81.25,0.5289
2017-07-15,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.67,0.5902
2017-07-15,Northern,Vavuniya,Vavuniya,8.75,80.5,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Northern,Vavuniya,Vavuniya,8.75,80.5,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Sabaragamuwa,Kegalle,Kegalle,7.253399848937988,80.33689880371094,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,96.67,0.6293
2017-07-15,Sabaragamuwa,Kegalle,Kegalle,7.253399848937988,80.33689880371094,miscellaneous food,Sugar,KG,actual,Retail,LKR,108.33,0.7052
2017-07-15,Sabaragamuwa,Kegalle,Kegalle,7.253399848937988,80.33689880371094,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Sabaragamuwa,Ratnapura,Rathnapura,6.716800212860107,80.33509826660156,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,87.17,0.5674
2017-07-15,Sabaragamuwa,Ratnapura,Rathnapura,6.716800212860107,80.33509826660156,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.67,0.6683
2017-07-15,Sabaragamuwa,Ratnapura,Rathnapura,6.716800212860107,80.33509826660156,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.0,0.5663
2017-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.5,0.6738
2017-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.0,0.5078
2017-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,95.0,0.6184
2017-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,miscellaneous food,Sugar,KG,actual,Retail,LKR,103.75,0.6754
2017-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,88.75,0.5777
2017-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.33,0.6922
2017-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,91.25,0.594
2017-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.67,0.5577
2017-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,miscellaneous food,Sugar,KG,actual,Retail,LKR,108.33,0.7052
2017-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,93.33,0.6076
2017-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,Sugar,KG,actual,Retail,LKR,105.33,0.6857
2017-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,92.32,0.601
2017-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,83.83,0.5457
2017-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,89.2,0.5806
2017-07-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.05,0.6904
2017-07-15,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,94.5,0.6152
2017-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,92.33,0.6011
2017-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.33,0.562
2017-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.92,0.696
2017-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,non-food,Fuel (diesel),L,actual,Retail,LKR,95.0,0.6184
2017-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117.0,0.7616
2017-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,95.58,0.6353
2017-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,miscellaneous food,Sugar,KG,actual,Retail,LKR,110.0,0.7311
2017-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,84.67,0.5628
2017-08-15,Central,Matale,Matale,7.465357,80.624242,miscellaneous food,Sugar,KG,actual,Retail,LKR,104.58,0.6951
2017-08-15,Central,Matale,Matale,7.465357,80.624242,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Central,Matale,Matale,7.465357,80.624242,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,88.5,0.5882
2017-08-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.0,0.5783
2017-08-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,miscellaneous food,Sugar,KG,actual,Retail,LKR,107.09,0.7118
2017-08-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Central,Nuwara Eliya,Nuwara Eliya,6.951399803161621,80.74590301513672,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.9,0.5111
2017-08-15,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.2,0.5796
2017-08-15,Eastern,Ampara,Ampara,7.283333,81.666667,miscellaneous food,Sugar,KG,actual,Retail,LKR,108.2,0.7192
2017-08-15,Eastern,Ampara,Ampara,7.283333,81.666667,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Eastern,Ampara,Ampara,7.283333,81.666667,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80.0,0.5317
2017-08-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,90.0,0.5982
2017-08-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.17,0.7057
2017-08-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Eastern,Batticaloa,Batticaloa,7.716667,81.7,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,85.3,0.567
2017-08-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,96.67,0.6425
2017-08-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,Sugar,KG,actual,Retail,LKR,107.75,0.7162
2017-08-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,89.8,0.5969
2017-08-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,North Central,Anuradhapura,Anuradhapura,8.33530044555664,80.33290100097656,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,93.25,0.6198
2017-08-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,94.0,0.6248
2017-08-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,Sugar,KG,actual,Retail,LKR,108.33,0.7201
2017-08-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,95.17,0.6325
2017-08-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.0,0.5783
2017-08-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,miscellaneous food,Sugar,KG,actual,Retail,LKR,104.83,0.6968
2017-08-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,North Western,Puttalam,Puttalm,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,84.83,0.5639
2017-08-15,North Western,Puttalam,Puttalm,8.038129,79.838146,miscellaneous food,Sugar,KG,actual,Retail,LKR,105.0,0.6979
2017-08-15,North Western,Puttalam,Puttalm,8.038129,79.838146,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,North Western,Puttalam,Puttalm,8.038129,79.838146,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.0,0.4653
2017-08-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,83.33,0.5539
2017-08-15,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,Sugar,KG,actual,Retail,LKR,104.5,0.6946
2017-08-15,Northern,Jaffna,Jaffna,9.6567,80.0137,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Northern,Jaffna,Jaffna,9.6567,80.0137,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,81.42,0.5412
2017-08-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84.5,0.5616
2017-08-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.08,0.6785
2017-08-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,87.25,0.5799
2017-08-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.0,0.565
2017-08-15,Northern,Mannar,Mannar,8.983333,79.9,non-food,Fuel (diesel),L,actual,Retail,LKR,117.0,0.7777
2017-08-15,Northern,Mannar,Mannar,8.983333,79.9,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,95.0,0.6314
2017-08-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.0,0.4985
2017-08-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.0,0.565
2017-08-15,Northern,Mullattivu,Mulaitivu,9.268,80.815,miscellaneous food,Sugar,KG,actual,Retail,LKR,106.25,0.7062
